Fichier,Nombre de lignes de code,Densité de commentaires,Nombre de fonctions,Couplage entre les classes,Couverture des tests,Dette technique,Nombre de défauts,Lisibilité du code,Nombre de lignes vides,Nombre de lignes de code en majuscules,Nombre d'occurrences de 'TODO',Méthode Longue,Spaghetti Code,Message Chains,Couplage Élevé,Large Class
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\project_profiler\analysis\computation.py,86,0.011627906976744186,10,0,0,0,0,0,26,1,0,1,0,97,1,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\project_profiler\analysis\output.py,38,0.02631578947368421,4,0,0,0,0,0,10,1,0,1,0,43,1,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\project_profiler\analysis\processing.py,63,0.06349206349206349,6,0,0,0,0,0,12,2,1,1,0,70,1,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\project_profiler\analysis\__init__.py,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\project_profiler\analysis\commits\classification.py,90,0.03333333333333333,11,0,0,0,0,0,29,1,0,1,0,102,1,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\project_profiler\analysis\commits\computation.py,98,0.01020408163265306,11,0,0,0,0,0,25,0,0,1,0,110,1,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\project_profiler\analysis\commits\output.py,67,0.0,3,0,0,0,0,0,12,29,0,1,0,71,1,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\project_profiler\analysis\commits\__init__.py,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\project_profiler\analysis\ownership\computation.py,74,0.02702702702702703,8,0,0,0,0,0,18,0,0,1,0,83,1,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\project_profiler\analysis\ownership\output.py,45,0.022222222222222223,5,0,0,0,0,0,15,12,0,1,0,51,1,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\project_profiler\analysis\ownership\__init__.py,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\project_profiler\analysis\projects\computation.py,13,0.07692307692307693,2,0,0,0,0,0,7,1,1,0,0,16,1,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\project_profiler\analysis\projects\output.py,28,0.07142857142857142,3,0,0,0,0,0,11,8,2,1,0,32,1,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\project_profiler\analysis\projects\__init__.py,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\project_profiler\binding\merge.py,23,0.4782608695652174,1,0,0,0,0,0,7,0,0,0,0,25,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\project_profiler\binding\smells.py,201,0.01990049751243781,21,0,0,0,0,0,37,17,0,1,0,223,1,1
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\project_profiler\binding\__init__.py,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\project_profiler\binding\mergers\intro.py,70,0.014285714285714285,4,0,0,0,0,0,13,8,0,1,0,75,1,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\project_profiler\binding\mergers\rq0.py,51,0.0,4,0,0,0,0,0,11,20,0,1,0,56,1,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\project_profiler\binding\mergers\rq1.py,197,0.050761421319796954,19,0,0,0,0,0,41,40,0,1,0,217,1,1
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\project_profiler\binding\mergers\rq4.py,187,0.0855614973262032,11,0,0,0,0,0,33,15,0,1,0,199,1,1
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\project_profiler\binding\mergers\__init__.py,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\project_profiler\selection\random_smells.py,174,0.034482758620689655,13,0,0,0,0,0,35,8,0,1,0,188,1,1
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\project_profiler\selection\__init__.py,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\project_profiler\validation\__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\project_profiler\validation\__main__.py,131,0.030534351145038167,9,0,0,0,0,0,25,52,0,1,0,141,1,1
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\tests\__init__.py,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\tests\analysis\__init__.py,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\tests\analysis\commits\test_classification.py,14,0.07142857142857142,4,0,0,0,0,0,9,1,1,0,0,19,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\tests\analysis\commits\test_computation.py,18,0.16666666666666666,4,0,0,0,0,0,13,3,3,0,0,23,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\tests\analysis\commits\__init__.py,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\tests\analysis\ownership\__init__.py,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\tests\binding\test_smells.py,21,0.0,4,0,0,0,0,0,9,0,0,1,0,26,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\ProjectProfiler\tests\binding\__init__.py,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\scripts\complementaryDataLoop.sh,132,0.29545454545454547,0,0,0,0,0,0,17,11,0,1,0,133,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\scripts\devNote.sh,187,0.32085561497326204,0,0,0,0,0,0,27,31,1,1,0,188,0,1
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\scripts\group.py,59,0.1016949152542373,2,0,0,0,0,0,15,9,0,1,0,62,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\scripts\metricLoop.sh,46,0.17391304347826086,0,0,0,0,0,0,5,1,0,1,0,47,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\scripts\packResults.sh,10,0.2,0,0,0,0,0,0,5,4,0,0,0,11,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\scripts\README.md,31,0.16129032258064516,0,0,0,0,0,0,22,1,0,1,0,31,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\scripts\tools\.gitignore,1,0.0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\.gitignore,7,0.0,0,0,0,0,0,0,1,2,0,0,0,8,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\build.gradle,35,0.0,0,0,0,0,0,0,12,0,0,1,0,36,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\gradlew,148,0.14189189189189189,0,0,0,0,0,0,21,54,0,1,0,149,0,1
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\gradlew.bat,60,0.0,0,0,0,0,0,0,24,20,0,1,0,61,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\LICENSE,511,0.0,0,0,0,0,0,0,108,234,0,1,0,512,0,1
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\README.md,34,0.029411764705882353,0,0,0,0,0,0,15,11,0,1,0,35,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\gradle\wrapper\gradle-wrapper.jar,460,0.002173913043478261,0,0,0,0,0,0,3,1268,0,1,1,1489,0,1
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\gradle\wrapper\gradle-wrapper.properties,5,0.0,0,0,0,0,0,0,1,1,0,0,0,6,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\libs\jFuzzyLogic_core.jar,25731,0.0033811355951964554,0,0,0,0,0,0,149,75496,0,1,1,90840,0,1
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\analyzer\ClassProcessor.java,175,0.0,0,0,0,0,0,0,18,17,0,1,0,176,0,1
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\analyzer\ConstructorProcessor.java,28,0.0,0,0,0,0,0,0,3,13,0,1,0,29,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\analyzer\DataConverter.java,34,0.0,0,0,0,0,0,0,4,16,0,1,0,35,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\analyzer\ExecutableProcessor.java,135,0.0,0,0,0,0,0,0,15,23,0,1,0,136,0,1
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\analyzer\GraphCreator.java,77,0.0,0,0,0,0,0,0,15,13,0,1,0,78,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\analyzer\InterfaceProcessor.java,96,0.0,0,0,0,0,0,0,14,16,0,1,0,97,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\analyzer\InvocationData.java,48,0.0,0,0,0,0,0,0,10,13,0,1,0,49,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\analyzer\Main.java,284,0.0,0,0,0,0,0,0,19,48,0,1,0,285,0,1
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\analyzer\MainProcessor.java,72,0.0,0,0,0,0,0,0,10,15,0,1,0,73,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\analyzer\MethodProcessor.java,109,0.0,0,0,0,0,0,0,11,13,0,1,0,110,0,1
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\analyzer\TypeProcessor.java,96,0.0,0,0,0,0,0,0,15,25,0,1,0,97,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\analyzer\VariableData.java,40,0.0,0,0,0,0,0,0,7,13,0,1,0,41,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\entities\Entity.java,47,0.0,0,0,0,0,0,0,12,13,0,1,0,48,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\entities\PaprikaApp.java,184,0.0,0,0,0,0,0,0,37,13,0,1,0,185,0,1
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\entities\PaprikaArgument.java,37,0.0,0,0,0,0,0,0,6,15,0,1,0,38,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\entities\PaprikaClass.java,302,0.0,0,0,0,0,0,0,69,20,1,1,0,303,0,1
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\entities\PaprikaExternalArgument.java,34,0.0,0,0,0,0,0,0,6,15,0,1,0,35,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\entities\PaprikaExternalClass.java,63,0.0,0,0,0,0,0,0,13,15,0,1,0,64,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\entities\PaprikaExternalMethod.java,66,0.0,0,0,0,0,0,0,12,15,0,1,0,67,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\entities\PaprikaLibrary.java,38,0.0,0,0,0,0,0,0,8,13,0,1,0,39,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\entities\PaprikaMethod.java,168,0.0,0,0,0,0,0,0,40,15,0,1,0,169,0,1
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\entities\PaprikaModifiers.java,26,0.0,0,0,0,0,0,0,4,19,0,1,0,27,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\entities\PaprikaVariable.java,63,0.0,0,0,0,0,0,0,14,18,0,1,0,64,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\BinaryMetric.java,37,0.0,0,0,0,0,0,0,8,16,0,1,0,38,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\ClassComplexity.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\CouplingBetweenObjects.java,33,0.0,0,0,0,0,0,0,6,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\CyclomaticComplexity.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\DepthOfInheritance.java,33,0.0,0,0,0,0,0,0,6,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\DumbUnaryMetric.java,34,0.0,0,0,0,0,0,0,6,22,0,1,0,35,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\IsAbstract.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\IsActivity.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\IsApplication.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\IsARGB8888.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\IsAsyncTask.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\IsBitmap.java,30,0.0,0,0,0,0,0,0,7,15,0,1,0,31,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\IsBroadcastReceiver.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\IsContentProvider.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\IsFinal.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\IsGetter.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\IsInit.java,33,0.0,0,0,0,0,0,0,8,13,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\IsInnerClass.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\IsInterface.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\IsOverride.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\IsService.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\IsSetter.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\IsStatic.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\IsSynchronized.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\IsView.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\LackofCohesionInMethods.java,34,0.0,0,0,0,0,0,0,6,15,0,1,0,35,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\Metric.java,31,0.0,0,0,0,0,0,0,6,16,0,1,0,32,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\MetricsCalculator.java,170,0.0,0,0,0,0,0,0,15,13,0,1,0,171,0,1
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\NPathComplexity.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\NumberOfAbstractClasses.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\NumberOfActivities.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\NumberOfArgb8888.java,30,0.0,0,0,0,0,0,0,8,15,0,1,0,31,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\NumberOfAsyncTasks.java,30,0.0,0,0,0,0,0,0,7,15,0,1,0,31,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\NumberOfAttributes.java,30,0.0,0,0,0,0,0,0,8,15,0,1,0,31,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\NumberOfBroadcastReceivers.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\NumberOfCallers.java,33,0.0,0,0,0,0,0,0,6,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\NumberOfChildren.java,33,0.0,0,0,0,0,0,0,6,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\NumberOfClasses.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\NumberOfContentProviders.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\NumberOfDeclaredLocals.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\NumberOfDirectCalls.java,33,0.0,0,0,0,0,0,0,6,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\NumberOfImplementedInterfaces.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\NumberOfInnerClasses.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\NumberOfInterfaces.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\NumberOfLines.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\NumberOfMethods.java,33,0.0,0,0,0,0,0,0,7,13,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\NumberOfParameters.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\NumberOfServices.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\NumberOfVariables.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\NumberOfViews.java,33,0.0,0,0,0,0,0,0,7,15,0,1,0,34,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\metrics\UnaryMetric.java,36,0.0,0,0,0,0,0,0,8,16,0,1,0,37,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\neo4j\ARGB8888Query.java,39,0.0,0,0,0,0,0,0,9,18,0,1,0,40,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\neo4j\BLOBQuery.java,108,0.0,0,0,0,0,0,0,12,33,0,1,0,109,0,1
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\neo4j\CCQuery.java,94,0.0,0,0,0,0,0,0,11,29,0,1,0,95,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\neo4j\CommitSizeQuery.java,35,0.0,0,0,0,0,0,0,6,15,0,1,0,36,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\neo4j\CommitsQuery.java,30,0.0,0,0,0,0,0,0,3,17,0,1,0,31,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\neo4j\DatabaseManager.java,66,0.0,0,0,0,0,0,0,13,15,0,1,0,67,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\neo4j\FuzzyQuery.java,29,0.0,0,0,0,0,0,0,7,15,0,1,0,30,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\neo4j\HashMapUsageQuery.java,44,0.0,0,0,0,0,0,0,9,20,0,1,0,45,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\neo4j\HeavyAsyncTaskStepsQuery.java,92,0.0,0,0,0,0,0,0,11,32,0,1,0,93,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\neo4j\HeavyBroadcastReceiverQuery.java,92,0.0,0,0,0,0,0,0,11,26,0,1,0,93,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\neo4j\HeavyServiceStartQuery.java,92,0.0,0,0,0,0,0,0,12,26,0,1,0,93,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\neo4j\IGSQuery.java,44,0.0,0,0,0,0,0,0,8,25,0,1,0,45,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\neo4j\IndexManager.java,74,0.0,0,0,0,0,0,0,6,15,0,1,0,75,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\neo4j\InitOnDrawQuery.java,44,0.0,0,0,0,0,0,0,8,20,0,1,0,45,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\neo4j\InvalidateWithoutRectQuery.java,45,0.0,0,0,0,0,0,0,7,22,0,1,0,46,0,0
C:/Users/norhe/pfaa\Android-Code-Smell-Detection\SmellDetector\src\main\java\fr\inria\sniffer\detector\neo4j\IsClassExistingQuery.java,33,0.0,0,0,0,0,0,0,4,17,0,1,0,34,0,0
