Fichier,Nombre de lignes de code,Densité de commentaires,Nombre de fonctions,Couplage entre les classes,Couverture des tests,Dette technique,Nombre de défauts,Lisibilité du code,Nombre de lignes vides,Nombre de lignes de code en majuscules,Nombre d'occurrences de 'TODO',Méthode Longue,Spaghetti Code,Message Chains,Couplage Élevé,Large Class,Type
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\FilenameHelperLinuxIncrementNameTest.kt,137,0.0,0,0,0,0,0,0,9,19,0,1,0,138,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\FilenameHelperTest.kt,318,0.0,0,0,0,0,0,0,29,18,0,1,0,319,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\FilenameHelperWindowsIncrementNameTest.kt,122,0.0,0,0,0,0,0,0,9,19,0,1,0,123,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\HybridFileTest.kt,267,0.0,0,0,0,0,0,0,15,31,0,1,0,268,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\OperationsTest.java,349,0.0,0,0,0,0,0,0,42,30,0,1,0,350,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\RandomPathGenerator.kt,109,0.0,0,0,0,0,0,0,28,16,0,1,0,110,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\RootHelperTest.java,115,0.0,0,0,0,0,0,0,15,20,0,1,0,116,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\SmbOperationsTest.kt,37,0.0,0,0,0,0,0,0,4,15,0,1,0,38,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\SshOperationsTest.kt,38,0.0,0,0,0,0,0,0,4,15,0,1,0,39,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\cloud\CloudUtilTest.kt,60,0.0,0,0,0,0,0,0,9,25,0,1,0,61,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\compressed\B0rkenZipTest.java,150,0.0,0,0,0,0,0,0,22,21,0,1,0,151,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\compressed\CompressedHelperTest.java,258,0.0,0,0,0,0,0,0,24,20,0,1,0,259,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\compressed\TestArchives.java,49,0.0,0,0,0,0,0,0,12,13,0,1,0,50,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\compressed\extractcontents\AbstractArchiveExtractorTest.kt,174,0.0,0,0,0,0,0,0,20,15,0,1,0,175,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\compressed\extractcontents\AbstractCompressedFileExtractorTest.kt,73,0.0,0,0,0,0,0,0,9,13,0,1,0,74,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\compressed\extractcontents\AbstractExtractorPasswordProtectedArchivesTest.kt,108,0.0,0,0,0,0,0,0,10,13,0,1,0,109,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\compressed\extractcontents\AbstractExtractorTest.kt,137,0.0,0,0,0,0,0,0,16,19,0,1,0,138,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\compressed\extractcontents\Bzip2ExtractorTest.kt,24,0.0,0,0,0,0,0,0,5,13,0,1,0,25,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\compressed\extractcontents\GzipExtractorTest.kt,24,0.0,0,0,0,0,0,0,5,13,0,1,0,25,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\compressed\extractcontents\ListPasswordProtected7ZipTest.kt,28,0.0,0,0,0,0,0,0,4,13,0,1,0,29,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\compressed\extractcontents\LzmaExtractorTest.kt,24,0.0,0,0,0,0,0,0,5,13,0,1,0,25,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\compressed\extractcontents\PasswordProtected7ZipTest.kt,28,0.0,0,0,0,0,0,0,6,13,0,1,0,29,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\compressed\extractcontents\PasswordProtectedZipTest.kt,29,0.0,0,0,0,0,0,0,6,13,0,1,0,30,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\compressed\extractcontents\SevenZipExtractorTest.kt,24,0.0,0,0,0,0,0,0,5,13,0,1,0,25,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\compressed\extractcontents\SevenZipWithoutTimestampTest.kt,39,0.0,0,0,0,0,0,0,5,13,0,1,0,40,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\compressed\extractcontents\TarBzip2ExtractorTest.kt,24,0.0,0,0,0,0,0,0,5,13,0,1,0,25,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\compressed\extractcontents\TarBzip2ExtractorTest2.kt,22,0.0,0,0,0,0,0,0,3,13,0,1,0,23,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\compressed\extractcontents\TarExtractorTest.kt,28,0.0,0,0,0,0,0,0,6,13,0,1,0,29,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\compressed\extractcontents\TarGzExtractorTest.kt,24,0.0,0,0,0,0,0,0,5,13,0,1,0,25,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\compressed\extractcontents\TarLzmaExtractorTest.kt,24,0.0,0,0,0,0,0,0,5,13,0,1,0,25,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\compressed\extractcontents\TarXzExtractorTest.kt,24,0.0,0,0,0,0,0,0,5,13,0,1,0,25,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\compressed\extractcontents\TgzExtractorTest.kt,22,0.0,0,0,0,0,0,0,3,13,0,1,0,23,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\compressed\extractcontents\XzExtractorTest.kt,24,0.0,0,0,0,0,0,0,5,13,0,1,0,25,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\compressed\extractcontents\ZipExtractorTest.kt,24,0.0,0,0,0,0,0,0,5,13,0,1,0,25,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\files\FileListSorterTest.kt,1053,0.0,0,0,0,0,0,0,26,196,0,1,1,1054,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\files\FileUtilsTest.kt,413,0.0,0,0,0,0,0,0,28,39,0,1,0,414,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\files\GenericCopyUtilTest.java,93,0.0,0,0,0,0,0,0,15,14,0,1,0,94,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\files\sort\DirSortByTest.kt,60,0.0,0,0,0,0,0,0,4,16,0,1,0,61,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\files\sort\SortByTest.kt,101,0.0,0,0,0,0,0,0,5,34,0,1,0,102,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\files\sort\SortTypeTest.kt,131,0.0,0,0,0,0,0,0,5,80,0,1,0,132,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\ftp\FtpHybridFileAnonymousLoginTest.kt,68,0.0,0,0,0,0,0,0,8,17,0,1,0,69,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\ftp\FtpHybridFileTest.kt,332,0.0,0,0,0,0,0,0,18,39,0,1,0,333,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\ftp\FtpsHybridFileAnonymousLoginTest.kt,46,0.0,0,0,0,0,0,0,7,17,0,1,0,47,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\ftp\FtpsHybridFileTest.kt,87,0.0,0,0,0,0,0,0,9,22,0,1,0,88,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\ftp\NetCopyClientConnectionPoolFtpTest.kt,266,0.0,0,0,0,0,0,0,18,49,0,1,0,267,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\ftp\NetCopyClientUtilTest.kt,138,0.0,0,0,0,0,0,0,6,13,0,1,0,139,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\ftp\NetCopyConnectionInfoTest.kt,316,0.0,0,0,0,0,0,0,19,22,0,1,0,317,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\ftpserver\commands\AbstractFtpserverCommandTest.kt,59,0.0,0,0,0,0,0,0,7,18,0,1,0,60,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\ftpserver\commands\AVBLCommandTest.kt,207,0.0,0,0,0,0,0,0,15,30,0,1,0,208,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\ftpserver\commands\FEATCommandTest.kt,54,0.0,0,0,0,0,0,0,4,20,0,1,0,55,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\ftpserver\commands\LogMessageFilter.kt,46,0.0,0,0,0,0,0,0,6,13,0,1,0,47,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\ftpserver\commands\PWDCommandTest.kt,130,0.0,0,0,0,0,0,0,14,18,0,1,0,131,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\root\ListFilesCommandTest.kt,153,0.0,0,0,0,0,0,0,9,31,0,1,0,154,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\root\ListFilesCommandTest2.kt,129,0.0,0,0,0,0,0,0,10,26,0,1,0,130,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\smb\CifsContextsTest.java,121,0.0,0,0,0,0,0,0,25,18,0,1,0,122,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\smb\SmbHybridFileTest.kt,87,0.0,0,0,0,0,0,0,8,24,1,1,0,88,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\ssh\AbstractSftpServerTest.kt,161,0.0,0,0,0,0,0,0,13,34,0,1,0,162,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\ssh\FilesOnSshdTest.kt,332,0.0,0,0,0,0,0,0,13,41,0,1,0,333,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\ssh\NetCopyClientConnectionPoolSshTest.kt,477,0.0,0,0,0,0,0,0,28,82,0,1,0,478,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\ssh\SshClientUtilsTest.kt,153,0.0,0,0,0,0,0,0,10,21,0,1,0,154,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\ssh\SshHybridFileTest.kt,79,0.0,0,0,0,0,0,0,8,24,1,1,0,80,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\ssh\test\BlockFileCreationFileSystemProvider.java,53,0.0,0,0,0,0,0,0,6,14,0,1,0,54,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\ssh\test\MockSshConnectionPools.kt,110,0.0,0,0,0,0,0,0,13,15,0,1,0,111,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\ssh\test\TestKeyProvider.java,56,0.0,0,0,0,0,0,0,13,14,0,1,0,57,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\ssh\test\TestUtils.kt,142,0.0,0,0,0,0,0,0,9,23,0,1,0,143,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\usb\ReflectionHelpers.java,255,0.0,0,0,0,0,0,0,35,26,0,1,0,256,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\usb\SingletonUsbOtgTest.java,57,0.0,0,0,0,0,0,0,15,17,0,1,0,58,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\filesystem\usb\UsbOtgTest.java,63,0.0,0,0,0,0,0,0,14,17,0,1,0,64,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\ui\activities\AbstractMainActivityTestBase.kt,99,0.0,0,0,0,0,0,0,6,26,0,1,0,100,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\ui\activities\MainActivityTest.kt,96,0.0,0,0,0,0,0,0,4,19,0,1,0,97,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\ui\activities\PermissionsActivityTest.kt,147,0.0,0,0,0,0,0,0,7,30,0,1,0,148,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\ui\activities\PreferencesActivityTestBase.kt,46,0.0,0,0,0,0,0,0,4,14,0,1,0,47,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\ui\activities\TextEditorActivityTest.java,102,0.0,0,0,0,0,0,0,25,21,0,1,0,103,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\ui\colors\ColorUtilsTest.java,82,0.0,0,0,0,0,0,0,13,52,0,1,0,83,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\ui\dialogs\AbstractEncryptDialogTests.kt,72,0.0,0,0,0,0,0,0,7,23,0,1,0,73,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\ui\dialogs\ColorPickerDialogTest.kt,56,0.0,0,0,0,0,0,0,4,19,0,1,0,57,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\ui\dialogs\DecryptFingerprintDialogTest.kt,162,0.0,0,0,0,0,0,0,12,20,0,1,0,163,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\ui\dialogs\EncryptAuthenticateDialogTest.kt,380,0.0,0,0,0,0,0,0,12,44,0,1,0,381,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\ui\dialogs\EncryptWarningDialogTest.kt,82,0.0,0,0,0,0,0,0,5,22,0,1,0,83,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\ui\dialogs\EncryptWithPresetPasswordSaveAsDialogTest.kt,350,0.0,0,0,0,0,0,0,13,40,0,1,0,351,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\ui\dialogs\SftpConnectDialogTest.kt,212,0.0,0,0,0,0,0,0,12,25,0,1,0,213,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\ui\dialogs\SmbConnectDialogTest.kt,105,0.0,0,0,0,0,0,0,5,19,0,1,0,106,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\ui\fragments\CloudSheetFragmentTest.java,46,0.0,0,0,0,0,0,0,11,18,0,1,0,47,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\ui\fragments\preferencefragments\UiPrefsFragmentTest.kt,141,0.0,0,0,0,0,0,0,9,25,0,1,0,142,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\ui\icons\IconsTest.java,59,0.0,0,0,0,0,0,0,10,28,0,1,0,60,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\ui\notifications\NotificationConstantsTest.java,147,0.0,0,0,0,0,0,0,20,44,0,1,0,148,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\ui\theme\AppThemeTest.kt,267,0.0,0,0,0,0,0,0,44,45,0,1,0,268,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\ui\views\WarnableTextInputValidatorTest.java,76,0.0,0,0,0,0,0,0,12,24,0,1,0,77,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\utils\AESCryptTest.kt,81,0.0,0,0,0,0,0,0,5,18,0,1,0,82,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\utils\AnimUtilsTest.java,62,0.0,0,0,0,0,0,0,12,18,0,1,0,63,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\utils\BookSorterTest.java,123,0.0,0,0,0,0,0,0,21,63,0,1,0,124,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\utils\ComputerParcelableTest.java,67,0.0,0,0,0,0,0,0,13,13,0,1,0,68,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\utils\CryptUtilTest.kt,197,0.0,0,0,0,0,0,0,9,20,0,1,0,198,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\utils\MinMaxInputFilterTest.kt,53,0.0,0,0,0,0,0,0,4,18,0,1,0,54,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\utils\OpenModeTest.java,59,0.0,0,0,0,0,0,0,7,39,0,1,0,60,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\utils\SmbUtilTest.kt,163,0.0,0,0,0,0,0,0,11,29,0,1,0,164,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\utils\TinyDBTest.java,63,0.0,0,0,0,0,0,0,12,18,0,1,0,64,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\utils\UtilsTest.java,151,0.0,0,0,0,0,0,0,19,35,0,1,0,152,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\utils\UUIDv5Test.kt,38,0.0,0,0,0,0,0,0,4,16,0,1,0,39,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\utils\X509CertificateUtilTest.kt,90,0.0,0,0,0,0,0,0,7,37,0,1,0,91,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\utils\smb\AbstractSubnetDiscoverDevicesStrategyTests.kt,71,0.0,0,0,0,0,0,0,7,18,0,1,0,72,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\utils\smb\SameSubnetDiscoverDevicesStrategyTest.kt,53,0.0,0,0,0,0,0,0,5,14,0,1,0,54,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\java\com\amaze\filemanager\utils\smb\WsddSubnetDiscoverDevicesStrategyTest.kt,148,0.0,0,0,0,0,0,0,12,22,0,1,0,149,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\compress.7z,5,0.0,0,0,0,0,0,0,0,7,0,0,0,12,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\compress.tar.xz,1,0.0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\empty.tar,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\empty.zip,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\robolectric.properties,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\simplelogger.properties,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\test-archive-encrypted-list.7z,10,0.0,0,0,0,0,0,0,0,25,0,0,0,28,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\test-archive-encrypted-list.rar,8,0.0,0,0,0,0,0,0,0,34,0,0,0,57,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\test-archive-encrypted.7z,4,0.0,0,0,0,0,0,0,0,21,0,0,0,34,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\test-archive-encrypted.rar,8,0.0,0,0,0,0,0,0,0,24,0,0,0,40,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\test-archive-encrypted.zip,19,0.0,0,0,0,0,0,0,0,69,0,0,0,36,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\test-archive-no-timestamp.7z,9,0.0,0,0,0,0,0,0,0,25,0,0,0,33,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\test-archive-sizes.rar,6,0.1666666666666666,0,0,0,0,0,0,0,12,0,0,0,20,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\test-archive.7z,9,0.0,0,0,0,0,0,0,0,24,0,0,0,33,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\test-archive.rar,8,0.0,0,0,0,0,0,0,0,14,0,0,0,30,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\test-archive.tar,7,0.0,0,0,0,0,0,0,0,14,0,0,0,22,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\test-archive.tar.bz2,13,0.0,0,0,0,0,0,0,0,27,0,0,0,34,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\test-archive.tar.gz,8,0.0,0,0,0,0,0,0,0,19,0,0,0,29,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\test-archive.tar.lzma,8,0.0,0,0,0,0,0,0,0,27,0,0,0,20,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\test-archive.tar.xz,8,0.0,0,0,0,0,0,0,0,29,0,0,0,20,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\test-archive.tbz,13,0.0,0,0,0,0,0,0,0,27,0,0,0,34,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\test-archive.tgz,8,0.0,0,0,0,0,0,0,0,19,0,0,0,29,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\test-archive.zip,33,0.0,0,0,0,0,0,0,0,57,0,1,0,50,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\test-direct-paths.7z,140,0.0,0,0,0,0,0,0,1,483,0,1,0,548,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\test-multipart-archive-v4.part1.rar,397,0.0075566750629722,0,0,0,0,0,0,3,1261,0,1,1,1500,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\test-multipart-archive-v4.part2.rar,351,0.0028490028490028,0,0,0,0,0,0,3,1266,0,1,1,1482,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\test-multipart-archive-v4.part3.rar,277,0.003610108303249,0,0,0,0,0,0,2,894,0,1,1,1084,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\test-multipart-archive-v5.part1.rar,372,0.0026881720430107,0,0,0,0,0,0,3,1247,0,1,1,1444,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\test-multipart-archive-v5.part2.rar,369,0.002710027100271,0,0,0,0,0,0,2,1234,0,1,1,1462,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\test-multipart-archive-v5.part3.rar,250,0.0,0,0,0,0,0,0,3,851,0,1,1,980,0,1,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\test-slashprefix.zip,0,0.0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\test.db,24,0.0,0,0,0,0,0,0,0,41,0,1,0,28,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\test.pem,19,0.0,0,0,0,0,0,0,1,4,0,0,0,20,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\test.txt.bz2,0,0.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\test.txt.gz,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Type3
C:/Users/norhe/pfaa\AmazeFileManager\app\src\test\resources\test.txt.lzma,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Type3
